reduceelectricequipmentloadsbypercentage.elecequip_power_reduction_percent,reducelightingloadsbypercentage.lighting_power_reduction_percent,CompareBaseline.total_electric,CompareBaseline.total_electric_savings,CompareBaseline.total_gas,CompareBaseline.total_gas_savings
11.10742744,7.883688052,384294.4444,37683.33333,71.3895855,-5.563686496
10.04803782,7.496075949,387413.8889,34563.88889,70.87776426,-5.051865251
6.926698255,11.64870924,390141.6667,31836.11111,70.94411146,-5.11821245
9.16824772,9.607404327,387027.7778,34950,71.16210939,-5.336210387
10.48888198,8.029205075,385666.6667,36311.11111,71.20002208,-5.374123072
8.851163238,11.06329125,386047.2222,35930.55556,71.47488904,-5.648990037
6.877380974,6.843310659,396166.6667,25811.11111,69.58873297,-3.762833968
11.26909283,9.108983033,382391.6667,39586.11111,71.80662503,-5.980726029
10.51727938,12.55108451,380050,41927.77778,72.5743569,-6.748457897
12.76201591,12.31473198,374722.2222,47255.55556,73.3989578,-7.573058791
13.51240288,11.1216315,374308.3333,47669.44444,73.32313243,-7.497233422
10.17109579,8.507860495,385875,36102.77778,71.21897842,-5.393079415
11.8522344,8.356848639,381855.5556,40122.22222,71.80662503,-5.980726029
9.289446509,12.18363539,383575,38402.77778,71.98671029,-6.160811282
11.41488593,10.26081735,380611.1111,41366.66667,72.2141864,-6.388287391
10.99627249,10.23399887,381697.2222,40280.55556,72.04357932,-6.217680309
8.530328942,5.408764875,393783.3333,28194.44444,69.75934006,-3.933441049
10.61041569,8.893081501,384300,37677.77778,71.49384539,-5.667946379
9.89041506,10.17537275,384530.5556,37447.22222,71.60758344,-5.781684434
8.364013354,10.90247604,387458.3333,34519.44444,71.24741293,-5.421513928
10.74994962,11.45507525,380811.1111,41166.66667,72.32792445,-6.502025445
10.5972867,9.476890277,383616.6667,38361.11111,71.66445247,-5.838553461
7.025139163,7.30499254,395233.3333,26744.44444,69.75934006,-3.933441049
10.30119252,10.05301712,383652.7778,38325,71.72132149,-5.895422488
10.88122901,6.608213989,386422.2222,35555.55556,70.92515511,-5.099256107
12.17099049,10.94355443,377877.7778,44100,72.72600764,-6.900108636
8.618289898,11.68643015,385866.6667,36111.11111,71.57914893,-5.75324992
12.38051947,7.440494457,381655.5556,40322.22222,71.73079967,-5.90490066
9.668755506,14.77137406,379452.7778,42525,72.93452741,-7.108628402
12.98380353,13.17298659,373119.4444,48858.33333,73.77808465,-7.952185639
6.807546967,7.984612013,394944.4444,27033.33333,69.87307811,-4.047179104
8.869347501,9.722626193,387636.1111,34341.66667,71.09576219,-5.269863189
9.375951769,10.77377889,385091.6667,36886.11111,71.5886271,-5.762728092
8.294199313,10.50822732,388113.8889,33863.88889,71.10524037,-5.27934136
10.06897714,6.530508524,388538.8889,33438.88889,70.61237546,-4.786476458
7.551456415,9.522573025,391188.8889,30788.88889,70.56498461,-4.739085602
12.86106839,11.03078533,376047.2222,45930.55556,73.02930912,-7.203410114
12.93517698,11.74094205,374994.4444,46983.33333,73.28521974,-7.459320737
10.25322166,7.003472996,387505.5556,34472.22222,70.81141706,-4.985518053
10.1286948,9.797990406,384397.2222,37580.55556,71.57914893,-5.75324992
9.54782149,9.363493056,386386.1111,35591.66667,71.23793476,-5.412035757
6.586483989,9.03376624,394208.3333,27769.44444,70.09107605,-4.265177041
12.46275796,9.58827104,378808.3333,43169.44444,72.42270616,-6.596807157
7.674361182,10.47770933,389700,32277.77778,70.87776426,-5.051865251
9.510801311,9.890716688,385833.3333,36144.44444,71.38010733,-5.554208325
6.794928819,12.39532259,389552.7778,32425,71.11471854,-5.288819531
11.92881838,12.11903357,377041.6667,44936.11111,73.00087461,-7.174975601
12.70801506,8.846179314,379102.7778,42875,72.29001177,-6.464112761
11.44148054,9.314146613,381708.3333,40269.44444,71.93931943,-6.113420426
11.04110495,8.865386189,383255.5556,38722.22222,71.64549612,-5.819597119
9.871714198,13.71000313,380247.2222,41730.55556,72.68809496,-6.862195951
6.344810703,12.27136928,390836.1111,31141.66667,70.91567694,-5.089777936
10.78720142,11.34076281,380858.3333,41119.44444,72.29948994,-6.473590932
10.36184721,9.395246472,384305.5556,37672.22222,71.55071441,-5.724815407
8.663429581,6.108181095,392588.8889,29388.88889,69.99629434,-4.170395329
11.65400294,6.389932876,384761.1111,37216.66667,71.15263122,-5.326732216
7.52258931,12.8631184,387169.4444,34808.33333,71.51280173,-5.686902722
9.845750513,9.226968622,385808.3333,36169.44444,71.31376013,-5.487861127
8.125703151,10.77023732,388213.8889,33763.88889,71.12419671,-5.298297703
11.08669657,10.36418004,381308.3333,40669.44444,72.11940468,-6.293505679
8.094189502,9.739800432,389552.7778,32425,70.82089523,-4.994996224
10.74025443,10.24713094,382325,39652.77778,71.9487976,-6.122898597
9.095152957,12.53797568,383627.7778,38350,72.0151448,-6.189245796
8.49530625,8.275687913,390344.4444,31633.33333,70.54602826,-4.720129259
9.68886389,8.785102541,386736.1111,35241.66667,71.11471854,-5.288819531
11.39182806,7.472716723,384086.1111,37891.66667,71.37062916,-5.544730154
13.09626887,9.996781511,376727.7778,45250,72.80183301,-6.975934006
12.03661041,8.655074064,381025,40952.77778,71.96775395,-6.14185494
10.48403653,7.567610722,386244.4444,35733.33333,71.05784951,-5.231950504
9.943200408,8.589486741,386344.4444,35633.33333,71.16210939,-5.336210387
8.382663332,8.401818891,390472.2222,31505.55556,70.54602826,-4.720129259
11.02450668,10.43456648,381377.7778,40600,72.11940468,-6.293505679
9.321385009,10.71354646,385297.2222,36680.55556,71.55071441,-5.724815407
10.16495506,12.42392368,381091.6667,40886.11111,72.39427165,-6.568372644
11.98353353,9.18761099,380502.7778,41475,72.10992651,-6.284027508
7.852448411,9.021851065,391047.2222,30930.55556,70.52707192,-4.701172917
7.356659516,12.62594537,387866.6667,34111.11111,71.38010733,-5.554208325
11.67596395,8.321753232,382336.1111,39641.66667,71.72132149,-5.895422488
10.03558547,8.45678074,386277.7778,35700,71.15263122,-5.326732216
9.650809991,12.33527082,382494.4444,39483.33333,72.17627371,-6.350374706
7.652651063,9.253358107,391266.6667,30711.11111,70.52707192,-4.701172917
9.809484017,9.968932004,384991.6667,36986.11111,71.51280173,-5.686902722
8.040960661,13.41170394,385197.2222,36780.55556,71.8824504,-6.056551399
9.000303217,11.87160306,384683.3333,37294.44444,71.77819052,-5.952291516
7.840629331,9.958753661,389919.4444,32058.33333,70.79246072,-4.96656171
7.962016883,11.96748952,387161.1111,34816.66667,71.40854184,-5.582642839
14.70624442,10.67898419,371866.6667,50111.11111,73.68330293,-7.857403927
8.003552489,10.7385938,388552.7778,33425,71.06732768,-5.241428675
11.22138181,12.49256466,378355.5556,43622.22222,72.83026752,-7.004368519
9.700418009,9.148661108,386269.4444,35708.33333,71.23793476,-5.412035757
8.983692942,8.95011247,388288.8889,33688.88889,70.91567694,-5.089777936
10.77699084,13.32177989,378450,43527.77778,72.91557107,-7.08967206
6.855728443,10.54671573,391677.7778,30300,70.60289729,-4.776998286
6.190473802,14.03289663,389058.3333,32919.44444,71.36115099,-5.535251983
5.539469248,7.227392509,399058.3333,22919.44444,69.24751881,-3.421619804
11.45701991,10.63084652,380050,41927.77778,72.34688079,-6.520981788
8.419237631,7.74703978,391186.1111,30791.66667,70.37542118,-4.549522178
8.513089845,12.51219553,385116.6667,36861.11111,71.78766869,-5.961769687
8.576881377,10.69386637,387180.5556,34797.22222,71.26636928,-5.440470271
11.13320089,10.92319262,380505.5556,41472.22222,72.30896811,-6.483069103
12.06596749,9.295489487,380161.1111,41816.66667,72.16679554,-6.340896535
9.423876469,11.61281698,383938.8889,38038.88889,71.86349406,-6.037595056
9.34928611,10.03411061,386063.8889,35913.88889,71.36115099,-5.535251983
5.714334986,14.11850837,390152.7778,31825,71.21897842,-5.393079415
7.906828083,7.38054426,392922.2222,29055.55556,70.09107605,-4.265177041
8.319162162,10.38191429,388205.5556,33772.22222,71.07680585,-5.250906847
10.32662142,11.80115266,381450,40527.77778,72.26157725,-6.435678247
12.04587316,9.576453937,379866.6667,42111.11111,72.25209908,-6.426200076
8.93767449,7.534595857,390147.2222,31830.55556,70.49863741,-4.672738403
7.31732871,10.88167325,390100,31877.77778,70.86828609,-5.04238708
13.42999934,11.42865685,374138.8889,47838.88889,73.38947963,-7.56358062
7.14848208,9.467260803,392266.6667,29711.11111,70.4038557,-4.577956691
12.41568019,8.14686006,380697.2222,41280.55556,71.95827577,-6.132376768
5.94061998,8.766613024,396161.1111,25816.66667,69.79725274,-3.971353734
9.400165213,12.92788608,382394.4444,39583.33333,72.26157725,-6.435678247
12.27256047,10.04531603,378725,43252.77778,72.48905336,-6.663154356
10.55179719,11.70497292,381002.7778,40975,72.32792445,-6.502025445
14.3059743,9.754148204,374000,47977.77778,73.20939437,-7.383495367
11.49288971,11.03911626,379458.3333,42519.44444,72.48905336,-6.663154356
8.789107433,11.83057333,385261.1111,36716.66667,71.68340881,-5.857509804
9.968697536,7.626051298,387452.7778,34525,70.88724243,-5.061343422
10.34365004,10.33308286,383202.7778,38775,71.82558138,-5.999682372
11.89543343,9.319376321,380561.1111,41416.66667,72.10992651,-6.284027508
14.62550894,9.23719459,373833.3333,48144.44444,73.17148169,-7.345582682
5.899800239,9.380882959,395511.1111,26466.66667,69.94890348,-4.123004473
9.531699319,12.20552164,382944.4444,39033.33333,72.081492,-6.255592994
10.65274218,5.680573434,388122.2222,33855.55556,70.57446278,-4.748563773
10.10117906,11.94542634,381841.6667,40136.11111,72.22366457,-6.397765562
11.1470018,6.308840587,386127.7778,35850,70.94411146,-5.11821245
11.23979213,7.919440359,383919.4444,38058.33333,71.44645453,-5.620555523
7.222793575,10.82023429,390413.8889,31563.88889,70.81141706,-4.985518053
8.113444989,10.39830439,388697.2222,33280.55556,71.01045865,-5.184559648
11.95045679,5.752318408,384800,37177.77778,71.07680585,-5.250906847
10.57154388,5.888339123,388069.4444,33908.33333,70.60289729,-4.776998286
6.556186537,12.14148867,390466.6667,31511.11111,70.95358963,-5.127690621
13.90453474,11.66982573,372661.1111,49316.66667,73.66434659,-7.838447585
11.96328223,13.12752018,375727.7778,46250,73.34208877,-7.516189764
10.20647984,8.912482257,385288.8889,36688.88889,71.35167282,-5.525773811
10.69768064,6.875132046,386550,35427.77778,70.93463328,-5.108734278
7.600321676,8.717652521,392052.7778,29925,70.35646484,-4.530565835
8.073758475,7.960736462,391794.4444,30183.33333,70.30907398,-4.483174979
9.466080751,8.00117169,388244.4444,33733.33333,70.81141706,-4.985518053
8.312052213,9.935466676,388766.6667,33211.11111,70.95358963,-5.127690621
8.204636506,10.52030842,388322.2222,33655.55556,71.07680585,-5.250906847
7.932791025,8.307215687,391719.4444,30258.33333,70.35646484,-4.530565835
9.998489856,11.92726822,382122.2222,39855.55556,72.17627371,-6.350374706
8.259958436,6.938683375,392580.5556,29397.22222,70.09107605,-4.265177041
11.82001302,9.975851099,379944.4444,42033.33333,72.29001177,-6.464112761
10.00925466,7.901031933,387013.8889,34963.88889,70.98202414,-5.156125135
12.25327457,6.977452859,382538.8889,39438.88889,71.55071441,-5.724815407
11.54205675,8.797666988,382091.6667,39886.11111,71.81610321,-5.9902042
6.390135882,11.21655886,392022.2222,29955.55556,70.63133181,-4.8054328
12.11912294,12.24989049,376405.5556,45572.22222,73.12409083,-7.298191826
11.87601222,8.525305767,381588.8889,40388.88889,71.86349406,-6.037595056
11.69498062,8.928418204,381547.2222,40430.55556,71.92036309,-6.094464084
13.21463311,10.41459989,375916.6667,46061.11111,72.98191826,-7.156019258
14.12887281,8.669184311,375772.2222,46205.55556,72.79235484,-6.966455834
7.992428288,7.257258173,392861.1111,29116.66667,70.08159788,-4.25569887
14.19733433,9.352101308,374766.6667,47211.11111,73.03878729,-7.212888286
10.83146182,9.282309271,383269.4444,38708.33333,71.69288698,-5.866987975
10.95050332,8.377383588,384080.5556,37897.22222,71.47488904,-5.648990037
8.882765059,7.806347706,389950,32027.77778,70.55550644,-4.72960743
10.17913458,9.837472877,384222.2222,37755.55556,71.60758344,-5.781684434
10.90443264,8.888451122,383569.4444,38408.33333,71.59810527,-5.772206263
13.64027983,11.38051813,373672.2222,48305.55556,73.45582682,-7.629927819
7.053483,8.686785316,393463.8889,28513.88889,70.15742325,-4.33152424
9.184196769,14.6319738,380838.8889,41138.88889,72.7070513,-6.881152293
10.39880279,9.012175251,384686.1111,37291.66667,71.44645453,-5.620555523
11.005326,8.109950034,384272.2222,37705.55556,71.41802002,-5.59212101
10.41849077,12.45832839,380411.1111,41566.66667,72.5080097,-6.682110698
9.240830585,9.072325518,387505.5556,34472.22222,71.03889317,-5.212994162
10.14346642,8.498857285,385955.5556,36022.22222,71.20950025,-5.383601243
12.01582163,11.19142361,377961.1111,44016.66667,72.73548581,-6.909586807
10.52961401,8.216218521,385333.3333,36644.44444,71.26636928,-5.440470271
10.84114372,12.09248287,379797.2222,42180.55556,72.55540056,-6.729501554
10.24120468,10.13185514,383705.5556,38272.22222,71.72132149,-5.895422488
6.030932985,7.320251142,397716.6667,24261.11111,69.43708223,-3.611183228
12.59709973,5.510764901,383477.7778,38500,71.24741293,-5.421513928
11.17232282,11.08363368,380208.3333,41769.44444,72.37531531,-6.549416301
11.78739595,7.517892038,383044.4444,38933.33333,71.53175807,-5.705859064
10.29137693,10.00101094,383741.6667,38236.11111,71.70236515,-5.876466146
7.330426378,6.774105658,395122.2222,26855.55556,69.72142737,-3.895528364
11.6336186,11.43759318,378616.6667,43361.11111,72.66913861,-6.843239609
13.59610541,9.408011802,376197.2222,45780.55556,72.81131118,-6.985412177
7.282107425,9.490129668,391900,30077.77778,70.46072472,-4.634825718
12.81978831,9.691293722,377794.4444,44183.33333,72.59331324,-6.767414239
6.477533033,12.72162713,389952.7778,32025,71.09576219,-5.269863189
9.64700091,9.333331299,386177.7778,35800,71.26636928,-5.440470271
7.589058771,11.5517057,388594.4444,33383.33333,71.15263122,-5.326732216
8.600712112,9.160701102,388991.6667,32986.11111,70.8303734,-5.004474395
11.53143319,8.285896773,382744.4444,39233.33333,71.66445247,-5.838553461
12.88342471,9.820226146,377475,44502.77778,72.65966044,-6.833761437
10.12239921,10.98749629,382952.7778,39025,71.93931943,-6.113420426
8.928930642,13.20764042,383225,38752.77778,72.15731737,-6.331418364
11.47806517,7.713816766,383572.2222,38405.55556,71.47488904,-5.648990037
9.955403211,12.99086632,380919.4444,41058.33333,72.48905336,-6.663154356
11.40567263,12.08176561,378397.2222,43580.55556,72.78287667,-6.956977663
9.038680609,10.61517626,386127.7778,35850,71.41802002,-5.59212101
12.61148749,10.09817759,377816.6667,44161.11111,72.6407041,-6.814805095
12.48295873,7.044062331,381886.1111,40091.66667,71.6549743,-5.82907529
12.17567101,10.22586235,378744.4444,43233.33333,72.49853153,-6.672632527
10.663264,9.136571185,383866.6667,38111.11111,71.5886271,-5.762728092
